Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,22364200,MergeSort,Paralelo,50000
2,16385700,MergeSort,Paralelo,50000
3,12906200,MergeSort,Paralelo,50000
4,7021700,MergeSort,Paralelo,50000
5,16079500,MergeSort,Paralelo,50000
6,11556600,MergeSort,Paralelo,50000
7,7764300,MergeSort,Paralelo,50000
8,10431100,MergeSort,Paralelo,50000
9,12243900,MergeSort,Paralelo,50000
10,7458100,MergeSort,Paralelo,50000
