Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,22750900,QuickSort,Paralelo,100000
2,17512100,QuickSort,Paralelo,100000
3,26886500,QuickSort,Paralelo,100000
4,13339600,QuickSort,Paralelo,100000
5,11590800,QuickSort,Paralelo,100000
6,9099600,QuickSort,Paralelo,100000
7,11253500,QuickSort,Paralelo,100000
8,9380700,QuickSort,Paralelo,100000
9,12318800,QuickSort,Paralelo,100000
10,13839400,QuickSort,Paralelo,100000
