Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,53820100,CountingSort,Paralelo,500000
2,37688400,CountingSort,Paralelo,500000
3,42971200,CountingSort,Paralelo,500000
4,27042400,CountingSort,Paralelo,500000
5,42664900,CountingSort,Paralelo,500000
6,31112400,CountingSort,Paralelo,500000
7,45910800,CountingSort,Paralelo,500000
8,28734000,CountingSort,Paralelo,500000
9,54274800,CountingSort,Paralelo,500000
10,24277900,CountingSort,Paralelo,500000
