Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,29567900,QuickSort,Paralelo,5000
2,53780200,QuickSort,Paralelo,5000
3,2859000,QuickSort,Paralelo,5000
4,4217000,QuickSort,Paralelo,5000
5,1268100,QuickSort,Paralelo,5000
6,1063900,QuickSort,Paralelo,5000
7,1036100,QuickSort,Paralelo,5000
8,1008200,QuickSort,Paralelo,5000
9,2291000,QuickSort,Paralelo,5000
10,28105000,QuickSort,Paralelo,5000
