Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,122654500,CountingSort,Paralelo,1000000
2,109972300,CountingSort,Paralelo,1000000
3,94363700,CountingSort,Paralelo,1000000
4,95483500,CountingSort,Paralelo,1000000
5,116217900,CountingSort,Paralelo,1000000
6,131644300,CountingSort,Paralelo,1000000
7,98367700,CountingSort,Paralelo,1000000
8,101311300,CountingSort,Paralelo,1000000
9,69694800,CountingSort,Paralelo,1000000
10,91014500,CountingSort,Paralelo,1000000
