Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,128992200,MergeSort,Paralelo,1000000
2,203746500,MergeSort,Paralelo,1000000
3,164990100,MergeSort,Paralelo,1000000
4,105657300,MergeSort,Paralelo,1000000
5,98841700,MergeSort,Paralelo,1000000
6,103246800,MergeSort,Paralelo,1000000
7,114315400,MergeSort,Paralelo,1000000
8,95003700,MergeSort,Paralelo,1000000
9,97070000,MergeSort,Paralelo,1000000
10,98878800,MergeSort,Paralelo,1000000
