Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,12960700,QuickSort,Serial,100000
2,18837200,QuickSort,Serial,100000
3,15857700,QuickSort,Serial,100000
4,13458500,QuickSort,Serial,100000
5,13551100,QuickSort,Serial,100000
6,13967900,QuickSort,Serial,100000
7,12756600,QuickSort,Serial,100000
8,16508100,QuickSort,Serial,100000
9,17628600,QuickSort,Serial,100000
10,15104100,QuickSort,Serial,100000
