Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,10200900,CountingSort,Paralelo,100000
2,10193200,CountingSort,Paralelo,100000
3,11010400,CountingSort,Paralelo,100000
4,3999200,CountingSort,Paralelo,100000
5,9475400,CountingSort,Paralelo,100000
6,8655100,CountingSort,Paralelo,100000
7,10176500,CountingSort,Paralelo,100000
8,4542800,CountingSort,Paralelo,100000
9,6839100,CountingSort,Paralelo,100000
10,4191800,CountingSort,Paralelo,100000
