Iteracao,Tempo(ns),Nome,Paradigma,Volume
1,5669300,CountingSort,Serial,50000
2,4722100,CountingSort,Serial,50000
3,1807800,CountingSort,Serial,50000
4,5144900,CountingSort,Serial,50000
5,1633900,CountingSort,Serial,50000
6,3618800,CountingSort,Serial,50000
7,1986300,CountingSort,Serial,50000
8,2988000,CountingSort,Serial,50000
9,3695200,CountingSort,Serial,50000
10,1007300,CountingSort,Serial,50000
